# title,"Budgeting Summary (lut=0.575ns/net=0.403ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-1.888","3.300","-0.049","0.035","4.935","2.080","2.855","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[21]/CE}"
"ap_clk","-1.888","3.300","-0.049","0.035","4.935","2.080","2.855","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[22]/CE}"
"ap_clk","-1.888","3.300","-0.049","0.035","4.935","2.080","2.855","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[27]/CE}"
"ap_clk","-1.888","3.300","-0.049","0.035","4.935","2.080","2.855","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[28]/CE}"
"ap_clk","-1.888","3.300","-0.049","0.035","4.935","2.080","2.855","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[29]/CE}"
"ap_clk","-1.888","3.300","-0.049","0.035","4.935","2.080","2.855","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[30]/CE}"
"ap_clk","-1.888","3.300","-0.049","0.035","4.935","2.080","2.855","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[6]/CE}"
"ap_clk","-1.888","3.300","-0.049","0.035","4.935","2.080","2.855","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[7]/CE}"
"ap_clk","-1.878","3.300","-0.049","0.035","4.925","2.080","2.845","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[15]/CE}"
"ap_clk","-1.878","3.300","-0.049","0.035","4.925","2.080","2.845","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[16]/CE}"
"ap_clk","-1.878","3.300","-0.049","0.035","4.925","2.080","2.845","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[17]/CE}"
"ap_clk","-1.878","3.300","-0.049","0.035","4.925","2.080","2.845","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[18]/CE}"
"ap_clk","-1.843","3.300","-0.049","0.035","5.088","1.963","3.125","6","4","3 (*)","5","-0.330","0.945","FDRE(4) LUT2(1) CARRY4(1) CARRY4(2) LUT4(1) LUT4(6) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84_ap_start_reg_reg/D}"
"ap_clk","-1.764","3.300","-0.049","0.035","5.059","1.743","3.316","5","4","3 (*)","5","-0.060","0.995","FDRE(2) LUT2(1) CARRY4(1) LUT4(2) LUT5(88) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[5]/D}"
"ap_clk","-1.748","3.300","-0.049","0.035","4.795","2.080","2.715","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[11]/CE}"
"ap_clk","-1.748","3.300","-0.049","0.035","4.795","2.080","2.715","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[12]/CE}"
"ap_clk","-1.748","3.300","-0.049","0.035","4.795","2.080","2.715","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[23]/CE}"
"ap_clk","-1.748","3.300","-0.049","0.035","4.795","2.080","2.715","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[24]/CE}"
"ap_clk","-1.748","3.300","-0.049","0.035","4.795","2.080","2.715","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[25]/CE}"
"ap_clk","-1.748","3.300","-0.049","0.035","4.795","2.080","2.715","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[26]/CE}"
"ap_clk","-1.748","3.300","-0.049","0.035","4.795","2.080","2.715","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[5]/CE}"
"ap_clk","-1.748","3.300","-0.049","0.035","4.795","2.080","2.715","7","4","2 (*)","5","-0.645","0.747","FDRE(4) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(2) LUT5(6) LUT6(31) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvar_flatten_fu_70_reg[9]/CE}"
"ap_clk","-1.745","3.300","-0.049","0.035","5.040","1.743","3.297","5","4","3 (*)","5","-0.060","0.995","FDRE(2) LUT2(1) CARRY4(1) LUT4(2) LUT5(88) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[30]/D}"
"ap_clk","-1.700","3.300","-0.049","0.035","4.993","1.963","3.030","6","4","3 (*)","5","-0.282","0.993","FDRE(4) LUT2(1) CARRY4(1) CARRY4(2) LUT4(1) LUT4(6) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/ap_enable_reg_pp0_iter1_reg/D}"
"ap_clk","-1.700","3.300","-0.049","0.035","4.997","1.963","3.034","6","4","3 (*)","5","-0.278","0.997","FDRE(4) LUT2(1) CARRY4(1) CARRY4(2) LUT4(1) LUT4(6) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_31ns_31ns_1_2_1_U1/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/flow_control_loop_pipe_sequential_init_U/ap_loop_init_int_reg/D}"
"ap_clk","-1.595","3.300","-0.049","0.035","4.840","1.972","2.868","7","4","3 (*)","5","-0.339","0.945","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(87) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[19]/D}"
"ap_clk","-1.556","3.300","-0.049","0.035","4.849","1.743","3.106","5","4","3 (*)","5","-0.062","0.993","FDRE(2) LUT2(1) CARRY4(1) LUT4(2) LUT5(88) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[15]/D}"
"ap_clk","-1.537","3.300","-0.049","0.035","4.834","2.313","2.521","9","4","2 (*)","5","-0.628","0.997","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(1) LUT5(97) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[12]/D}"
"ap_clk","-1.532","3.300","-0.049","0.035","4.827","2.313","2.514","9","4","2 (*)","5","-0.630","0.995","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(1) LUT5(97) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[26]/D}"
"ap_clk","-1.527","3.300","-0.049","0.035","4.775","1.972","2.803","7","4","3 (*)","5","-0.336","0.948","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(87) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[7]/D}"
"ap_clk","-1.524","3.300","-0.049","0.035","4.771","1.972","2.799","7","4","3 (*)","5","-0.337","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(87) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[17]/D}"
"ap_clk","-1.522","3.300","-0.049","0.035","4.817","2.313","2.504","9","4","2 (*)","5","-0.630","0.995","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(1) LUT5(97) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[25]/D}"
"ap_clk","-1.514","3.300","-0.049","0.035","4.759","1.972","2.787","7","4","3 (*)","5","-0.339","0.945","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(87) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[13]/D}"
"ap_clk","-1.514","3.300","-0.049","0.035","4.761","1.972","2.789","7","4","3 (*)","5","-0.337","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(87) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[20]/D}"
"ap_clk","-1.496","3.300","-0.049","0.035","4.743","2.313","2.430","9","4","2 (*)","5","-0.678","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(1) LUT5(97) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[18]/D}"
"ap_clk","-1.481","3.300","-0.049","0.035","4.774","1.972","2.802","7","4","3 (*)","5","-0.291","0.993","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(87) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[23]/D}"
"ap_clk","-1.481","3.300","-0.049","0.035","4.774","2.313","2.461","9","4","2 (*)","5","-0.632","0.993","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(1) LUT5(97) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[11]/D}"
"ap_clk","-1.474","3.300","-0.049","0.035","4.767","1.743","3.024","5","4","3 (*)","5","-0.062","0.993","FDRE(2) LUT2(1) CARRY4(1) LUT4(2) LUT5(88) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[15]/D}"
"ap_clk","-1.469","3.300","-0.049","0.035","4.764","2.313","2.451","9","4","2 (*)","5","-0.630","0.995","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(1) LUT5(97) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[28]/D}"
"ap_clk","-1.468","3.300","-0.049","0.035","4.765","1.743","3.022","5","4","3 (*)","5","-0.058","0.997","FDRE(2) LUT2(1) CARRY4(1) LUT4(2) LUT5(88) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[27]/D}"
"ap_clk","-1.467","3.300","-0.049","0.035","4.764","1.972","2.792","7","4","3 (*)","5","-0.287","0.997","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(87) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[24]/D}"
"ap_clk","-1.459","3.300","-0.049","0.035","4.754","2.313","2.441","9","4","2 (*)","5","-0.630","0.995","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(1) LUT5(97) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[28]/D}"
"ap_clk","-1.459","3.300","-0.049","0.035","4.704","2.313","2.391","9","4","2 (*)","5","-0.680","0.945","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(1) LUT5(97) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[11]/D}"
"ap_clk","-1.449","3.300","-0.049","0.035","4.744","1.972","2.772","7","4","3 (*)","5","-0.289","0.995","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(87) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/indvars_iv16_i_fu_62_reg[29]/D}"
"ap_clk","-1.447","3.300","-0.049","0.035","4.694","2.313","2.381","9","4","2 (*)","5","-0.678","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(1) LUT5(97) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/icmp_32ns_32ns_1_2_1_U4/base/ain_s1_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_VITIS_LOOP_51_1_VITIS_LOOP_52_2_fu_84/cnt_fu_66_reg[29]/D}"
