# title,"Budgeting Summary (lut=0.575ns/net=0.403ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-0.864","3.300","-0.049","0.035","4.109","1.816","2.293","8","4","3 (*)","5","-0.183","0.945","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT4(1) LUT4(7) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/cnt_1_fu_96_reg[2]/D}"
"ap_clk","-0.859","3.300","-0.049","0.035","4.106","1.816","2.290","8","4","3 (*)","5","-0.181","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(3) LUT4(1) LUT4(7) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/cnt_1_fu_96_reg[4]/D}"
"ap_clk","-0.769","3.300","-0.049","0.035","4.014","2.204","1.810","8","4","2 (*)","5","-0.571","0.945","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(9) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/flow_control_loop_pipe_sequential_init_U/ap_done_cache_reg/D}"
"ap_clk","-0.766","3.300","-0.049","0.035","4.011","2.204","1.807","8","4","2 (*)","5","-0.571","0.945","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(9) LUT3(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_ln28_reg_349_reg[0]/D}"
"ap_clk","-0.766","3.300","-0.049","0.035","4.014","2.087","1.927","7","4","2 (*)","5","-0.451","0.948","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(9) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86_ap_start_reg_reg/D}"
"ap_clk","-0.764","3.300","-0.049","0.035","4.011","2.204","1.807","8","4","2 (*)","5","-0.569","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(9) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/ap_CS_fsm_reg[11]/D}"
"ap_clk","-0.751","3.300","-0.049","0.035","3.798","1.138","2.660","5","6","5 (*)","5 (*)","-0.509","-0.403","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/CE}"
"ap_clk","-0.751","3.300","-0.049","0.035","3.798","1.138","2.660","5","6","5 (*)","5 (*)","-0.509","-0.403","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[1]/CE}"
"ap_clk","-0.743","3.300","-0.049","0.035","3.990","1.972","2.018","7","4","3 (*)","5","-0.337","0.947","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/ap_enable_reg_pp0_iter1_reg/D}"
"ap_clk","-0.670","3.300","-0.049","0.035","3.915","1.972","1.943","7","4","3 (*)","5","-0.339","0.945","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT6(2) LUT6(16) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/flow_control_loop_pipe_sequential_init_U/ap_loop_init_int_reg/D}"
"ap_clk","-0.658","3.300","-0.049","0.035","3.705","1.138","2.567","5","6","5 (*)","5 (*)","-0.509","-0.403","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[2]/CE}"
"ap_clk","-0.658","3.300","-0.049","0.035","3.705","1.138","2.567","5","6","5 (*)","5 (*)","-0.509","-0.403","FDRE(6) LUT3(1) LUT6(1) LUT6(1) LUT6(9) LUT4(5) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[0]/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_residual_loop_fu_101/i_fu_62_reg[3]/CE}"
"ap_clk","-0.649","3.300","-0.049","0.035","3.894","2.087","1.807","7","4","2 (*)","5","-0.454","0.945","FDRE(2) LUT2(1) CARRY4(1) CARRY4(1) CARRY4(1) LUT4(3) LUT5(9) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/icmp_30ns_30ns_1_2_1_U1/base/ain_s1_reg[0]_replica/C --> bd_0_i/hls_inst/inst/grp_dut_Pipeline_burst_loop_inner_loop_fu_86/cnt_1_fu_96_reg[3]/D}"

